,RATES FOR RENTING STATE OWNED LANDS IN NYANZA DISTRICT,,,,,,,,,,,
DISTRTRICT,SECTOR,CELL,VILLAGE,Residential,Commercial,Industries,Cultural(no profit),Cultural(others),Agricultural(>2 hectares),Agricultural(2 ha- 35 ha),Agricultural(>35 ha),Forestry
,,,,,,,,,,,,
NYANZA,Mukingo,Nkomero,Gisuma,5,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Nkomero,Kabarima,5,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Nkomero,Kibonde,5,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Nkomero,Kigarama,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Nkomero,Nyacyoma,5,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Nkomero,Nyakabungo,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Nkomero,Nyankokoma,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Nkomero,Nzuki,5,7,7,2000,2000,0,4000,4000,0
NYANZA,Mukingo,Nkomero,Ruhosha,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Muyira,Gati,Buhaza,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Muyira,Gati,Kinyoni,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Muyira,Gati,Ruyenzi,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Muyira,Gati,Rwabihanga,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Muyira,Gati,Kimfizi,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Muyira,Nyamiyaga,Gihama,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Muyira,Nyamiyaga,Kabuye,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Muyira,Nyamiyaga,Kiniga,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Muyira,Nyamiyaga,Nzovi,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Muyira,Nyamiyaga,Rugese,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Muyira,Nyamure,Cyegera,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Muyira,Nyamure,Gatare,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Muyira,Nyamure,Gituza,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Muyira,Nyamure,Kanyundo,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Muyira,Nyamure,Nyarugunga,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Muyira,Migina,Bugina,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Muyira,Migina,Kavumu,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Muyira,Migina,Kinyana,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Muyira,Migina,Musenyi,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Muyira,Nyundo,Nyundo,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Muyira,Nyundo,Jari,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Muyira,Nyundo,Muyira,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Muyira,Nyundo,Nzoga,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Cyotamakara,Bayi,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Cyotamakara,Kankima,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Cyotamakara,Mpande,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Cyotamakara,Nyabigugu,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Cyotamakara,Nyarutovu,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Cyotamakara,Ruyenzi,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Cyotamakara,Rwimpundu,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Cyotamakara,Misasa,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Kagunga,Bukinanyana,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Kagunga,Kamabuye,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Kagunga,Kimigunga,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Kagunga,Ntebe,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Kagunga,Nyakabungo,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Kagunga,Nyamirambo,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Kagunga,Nyamizi,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Kagunga,Nyarubuye,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Kagunga,Rusasa,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Kagunga,Samuduha,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Katarara,Munyiginya,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Katarara,Rusebeya,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Katarara,Nkombe,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Katarara,Kagarama,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Katarara,Rebero,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Katarara,Gasharu,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Katarara,Rukoma,10,25,25,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Katarara,Muhero,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Katarara,Muyenzi,0,7,7,2000,2000,0,4000,4000,0
NYANZA,Ntyazo,Katarara,Kamabuye,0,7,7,2000,2000,0,4000,4000,0

